game.id,details.name,details.yearpublished,details.minplayers,details.maxplayers,details.playingtime,details.minage,stats.average,stats.bayesaverage,stats.numcomments,stats.usersrated,topic
55250,El Bazar,2007.0,2.0,8.0,30.0,6.0,6.98796,5.57253,9.0,54.0,Dexterity Games
55253,Atlantis,2009.0,2.0,4.0,45.0,10.0,6.5236,6.1375,102.5,234.0,Fantasy Miniatures
55279,Ergo,2009.0,2.0,4.0,45.0,12.0,5.54944,5.48817,63.0,178.0,Crowdfunded Card Games
55290,Sticks & Stones Card Game,2009.0,2.0,4.0,0.0,0.0,6.08333,0.0,4.0,21.0,Modern Card Games
55292,Larry Lasso,2009.0,2.0,4.0,15.0,5.0,5.91667,0.0,4.0,6.0,Dexterity Games
55315,Maus au Chocolat,2009.0,2.0,6.0,30.0,8.0,5.98308,5.58711,50.0,201.0,SciFi Games
55377,Killpower Ball,2009.0,2.0,3.0,90.0,15.0,5.6,0.0,2.0,5.0,SciFi Games
55387,Make An Offer,2009.0,2.0,2.0,15.0,8.0,6.6,0.0,3.0,5.0,Solitaires
55427,Mr. Jack in New York,2009.0,2.0,2.0,30.0,14.0,7.3247,6.78434,102.5,234.0,Co-op Games
55438,Jericho,2006.0,2.0,8.0,15.0,3.0,4.75,0.0,2.0,6.0,Dexterity Games
55455,Tech Bubble,2009.0,2.0,6.0,30.0,8.0,4.85,0.0,7.0,16.0,Corporate Strategy Games
55483,Comme des Sardines...,2009.0,2.0,6.0,15.0,12.0,7.03846,0.0,4.0,13.0,Co-op Games
55492,MegaCorps,2009.0,2.0,6.0,75.0,13.0,5.65673,5.52311,102.5,234.0,Monopoly-inspired
55597,Chaos Marauders (second edition),2009.0,2.0,4.0,30.0,13.0,5.56236,5.51212,102.5,234.0,Traditional Card Games
55600,Shipyard,2009.0,2.0,4.0,120.0,11.0,7.38455,6.92744,102.5,234.0,Corporate Strategy Games
55601,Sneaks & Snitches,2010.0,2.0,5.0,15.0,9.0,6.35424,5.8986,102.5,234.0,Co-op Games
55663,Rebel Moon Defense,2009.0,2.0,2.0,15.0,6.0,6.42292,0.0,11.0,24.0,SciFi Games
55670,Macao,2009.0,2.0,4.0,105.0,12.0,7.44528,7.1743,102.5,234.0,Area Control Games
55679,Panzer General: Allied Assault,2010.0,2.0,2.0,60.0,10.0,6.46273,5.69939,102.5,234.0,Solitaires
55686,Double Series,1996.0,2.0,10.0,0.0,0.0,5.57333,0.0,7.0,15.0,Unknown
55690,Kingdom Death: Monster,2015.0,2.0,6.0,127.5,17.0,8.93184,7.2877,102.5,234.0,Fantasy Miniatures
55697,Power Struggle,2009.0,2.0,5.0,105.0,12.0,7.04522,6.56023,102.5,234.0,Monopoly-inspired
55705,Callisto: The Game,2009.0,2.0,4.0,15.0,7.0,6.1897,5.7329,102.5,234.0,Abstract Strategy Games
55706,Ren Faire,2009.0,2.0,4.0,60.0,13.0,5.26531,5.46347,40.0,98.0,Traditional Card Games
55711,Queops,2009.0,2.0,4.0,120.0,8.0,4.2,0.0,2.0,5.0,Co-op Games
55756,Anno Domini: Europa,2009.0,2.0,8.0,30.0,10.0,6.77689,5.57055,11.0,53.0,Party Tabletop Games
55757,Veturi,2006.0,2.0,6.0,15.0,3.0,2.5,0.0,1.0,6.0,Memory Games
55760,Das Labyrinth des Minotaurus,2009.0,2.0,4.0,60.0,10.0,5.85385,0.0,9.0,26.0,Collectible Games
55763,Mister X,2009.0,2.0,6.0,60.0,10.0,6.66373,5.73718,59.0,234.0,Co-op Games
55781,Warriors of Japan,2016.0,2.0,2.0,127.5,10.0,6.98413,5.59647,50.0,63.0,Area Control Games
55785,GoblinFever,2009.0,2.0,4.0,45.0,8.0,7.86,0.0,5.0,5.0,Party Card Games
55798,Arrondissement,2009.0,2.0,4.0,90.0,12.0,7.35,0.0,5.0,10.0,Area Control Games
55810,Simplexity,2009.0,2.0,2.0,30.0,8.0,5.75,0.0,5.0,10.0,Dexterity Games
55819,Chairman of the Board,2009.0,2.0,6.0,60.0,12.0,4.125,0.0,8.0,8.0,Monopoly-inspired
55820,Santa Timea,2009.0,2.0,5.0,30.0,10.0,5.34545,5.48697,15.0,55.0,Traditional Card Games
55828,"Mees, kes teadis ussisõnu",2009.0,2.0,5.0,60.0,9.0,5.79242,5.50187,12.0,66.0,Party Card Games
55829,Axis & Allies Pacific 1940,2009.0,2.0,4.0,127.5,12.0,7.4302,6.43141,102.5,234.0,Area Control Games
55831,Heidanei Schneggahofa,2009.0,2.0,6.0,15.0,10.0,7.0,0.0,1.0,6.0,Crowdfunded Card Games
55833,Tarantel Tango,2009.0,2.0,5.0,15.0,7.0,5.99117,5.62588,73.0,234.0,Children's Games
55834,Mosaix,2009.0,2.0,4.0,15.0,8.0,6.6168,5.90216,102.5,234.0,Abstract Strategy Games
55835,Ligretto Dice,2009.0,2.0,4.0,15.0,8.0,5.85497,5.58763,79.0,234.0,Classical Dice Games
55841,Schwarzes Gold,2009.0,2.0,4.0,30.0,8.0,6.325,5.54314,20.0,50.0,Corporate Strategy Games
55842,Namibia,2010.0,2.0,4.0,120.0,12.0,6.29204,5.58781,54.0,113.0,Corporate Strategy Games
55857,The Mole's Garden,2006.0,2.0,4.0,30.0,3.0,4.6,0.0,5.0,5.0,Dexterity Games
55861,Perpetual Commotion: 2-Player,2009.0,2.0,2.0,15.0,8.0,7.42857,0.0,3.0,7.0,Traditional Card Games
55863,The Three Musketeers: The Queen's Pendants,2009.0,2.0,5.0,45.0,8.0,6.78985,5.87522,102.5,234.0,Co-op Games
55881,Oubliette,2011.0,2.0,4.0,45.0,8.0,6.24286,0.0,6.0,7.0,Corporate Strategy Games
55888,Monopoly of Three Kingdoms,2009.0,2.0,5.0,45.0,6.0,6.71429,0.0,0.0,7.0,Sport Simulations
55896,Koplopers & Dwarsliggers,2009.0,2.0,4.0,75.0,10.0,6.35412,5.57325,37.0,85.0,Corporate Strategy Games
55911,Albion,2009.0,2.0,4.0,60.0,10.0,6.1045,5.66323,102.5,234.0,Area Control Games
55952,Greed Incorporated,2009.0,2.0,5.0,127.5,14.0,7.01158,6.20486,102.5,234.0,Monopoly-inspired
55986,Classico,2008.0,2.0,6.0,60.0,12.0,6.9,0.0,1.0,5.0,Licensed Games
55999,Les Nettoyeurs,2009.0,2.0,2.0,90.0,7.0,7.48276,0.0,18.0,29.0,Napoleonic Wargames
56022,Dice of the Living Dead,2009.0,2.0,1.0,15.0,8.0,6.16857,5.55236,56.0,77.0,Solitaires
56095,Fantastate,2009.0,2.0,12.0,45.0,8.0,6.08333,0.0,6.0,24.0,Fantasy Miniatures
56098,Cuba Cube,2009.0,2.0,10.0,30.0,0.0,6.28462,0.0,9.0,26.0,Monopoly-inspired
56128,Zombiaki II: Attack on Moscow,2010.0,2.0,2.0,30.0,8.0,6.23932,5.73696,70.0,234.0,XIX Century Wargames
56152,Full On AFL,2001.0,2.0,2.0,30.0,6.0,3.5,0.0,3.0,6.0,Classical Dice Games
56171,PlusMinus,2009.0,2.0,2.0,15.0,10.0,7.14,0.0,1.0,5.0,Abstract Strategy Games
56195,Galaktico,2009.0,2.0,3.0,45.0,10.0,6.7561,5.55025,13.0,41.0,SciFi Games
56197,Bezzerwizzer +,2009.0,2.0,12.0,60.0,8.0,5.66455,5.50942,17.0,55.0,Licensed Games
56208,The Lash of the Turk,2011.0,2.0,2.0,127.5,14.0,6.68182,5.53201,27.0,33.0,XIX Century Wargames
56229,Hink Pink,2008.0,2.0,0.0,0.0,8.0,5.37059,0.0,10.0,17.0,Party Tabletop Games
56241,Coral Sea: Campaign Commander Volume II,2010.0,2.0,2.0,127.5,10.0,7.11512,5.63385,42.0,86.0,Turnless Games
56244,Honfoglaló,2006.0,2.0,10.0,0.0,6.0,5.78261,0.0,7.0,23.0,SciFi Games
56246,Goblins,2009.0,2.0,6.0,45.0,10.0,5.2883,5.46778,27.0,94.0,Traditional Card Games
56257,1886 Loures,2009.0,2.0,6.0,45.0,8.0,6.22,0.0,5.0,10.0,Area Control Games
56264,Sticks,2009.0,2.0,8.0,60.0,8.0,6.57143,0.0,5.0,7.0,Traditional Card Games
56265,Squish Blocks,2009.0,2.0,6.0,0.0,7.0,7.01429,0.0,6.0,14.0,Abstract Strategy Games
56275,Universal Fighting System: Warhammer – Age of reckoning Promo,2006.0,2.0,2.0,15.0,18.0,4.4375,0.0,1.0,8.0,Collectible Games
56294,Jungle Speed: Rabbids,2008.0,2.0,10.0,15.0,8.0,6.63321,5.72142,62.0,234.0,Dexterity Games
56295,Very Silly Sentences,2008.0,2.0,4.0,15.0,4.0,5.27778,0.0,3.0,9.0,Party Tabletop Games
56320,Spearpoint 1943,2010.0,2.0,2.0,30.0,13.0,6.87477,5.74477,99.0,222.0,Co-op Games
56336,Klingon Armada,2009.0,2.0,12.0,127.5,12.0,7.43478,0.0,11.0,23.0,SciFi Games
56342,Chez Cthulhu,2010.0,2.0,5.0,60.0,12.0,5.93397,5.58904,77.0,234.0,Horror Miniatures
56406,Activity Club-Edition,2002.0,2.0,12.0,45.0,18.0,5.48525,5.5001,14.0,61.0,Party Tabletop Games
56408,Let's Party!,2009.0,2.0,12.0,0.0,12.0,5.75,0.0,1.0,8.0,Party Tabletop Games
56409,Activity Travel,2004.0,2.0,12.0,45.0,12.0,5.21429,0.0,4.0,14.0,Party Tabletop Games
56410,Activity kompakt,1992.0,2.0,12.0,60.0,12.0,6.2875,5.52913,10.0,40.0,Party Tabletop Games
56411,Activity My First,1998.0,2.0,12.0,60.0,4.0,5.61111,0.0,3.0,9.0,Party Tabletop Games
56446,Shuluri viadal,2003.0,2.0,4.0,45.0,0.0,5.46667,0.0,5.0,9.0,SciFi Games
56479,Abriss,2009.0,2.0,5.0,45.0,10.0,7.09091,0.0,6.0,22.0,Co-op Games
56505,Erasta Eestimaist,2006.0,2.0,6.0,60.0,10.0,5.58333,0.0,1.0,6.0,Corporate Strategy Games
56604,Veto! Szlachecka Gra Karciana 2 edycja (2ed),2007.0,2.0,2.0,30.0,10.0,6.72586,5.5967,8.0,87.0,Collectible Games
56641,NUTS! Second Edition,2009.0,2.0,0.0,30.0,10.0,7.75244,5.58987,13.0,41.0,Modern Wargames
56683,Takarékoskodj,1972.0,2.0,6.0,60.0,10.0,5.6,0.0,3.0,5.0,Monopoly-inspired
56685,Insula,2009.0,2.0,5.0,60.0,8.0,6.27065,5.5458,29.0,92.0,Fantasy Miniatures
56690,Multiplayer Pentago,2009.0,2.0,4.0,0.0,7.0,6.40435,5.59278,22.0,113.0,Abstract Strategy Games
56692,Parade,2007.0,2.0,6.0,30.0,12.0,6.93521,6.64358,102.5,234.0,Party Card Games
56707,Colonia,2009.0,2.0,6.0,120.0,12.0,6.60098,6.07604,102.5,234.0,Monopoly-inspired
56758,BasketBoss,2009.0,2.0,5.0,45.0,10.0,6.45112,5.84161,102.5,234.0,Corporate Strategy Games
56759,Tricky Trek,2009.0,2.0,5.0,15.0,8.0,5.82582,5.52929,35.0,91.0,Co-op Games
56786,Kuhhandel Master,2009.0,2.0,6.0,60.0,10.0,6.80925,6.02751,102.5,234.0,Monopoly-inspired
56796,Let's Catch the Lion!,2008.0,2.0,2.0,15.0,4.0,6.66588,5.85107,102.5,234.0,Abstract Strategy Games
56835,Train of Thought,2011.0,2.0,7.0,15.0,10.0,6.06659,5.64932,102.5,234.0,Party Tabletop Games
56843,Fish! Fish!! Fish!,2009.0,2.0,5.0,45.0,8.0,5.73889,5.5113,26.0,45.0,Children's Games
56844,Soaps (Where Soap Opera Writers Get Their Ideas),2009.0,2.0,5.0,75.0,18.0,6.5,0.0,3.0,9.0,Party Tabletop Games
56880,El Paso,2009.0,2.0,5.0,45.0,10.0,6.20755,5.66005,67.0,234.0,Classical Dice Games
56885,The Werewolves of Miller's Hollow: The Village,2009.0,2.0,12.0,30.0,8.0,6.97846,6.07952,102.5,234.0,Co-op Games
56886,By Fire and Sword,2009.0,2.0,2.0,60.0,10.0,7.83784,5.56943,13.0,37.0,Modern Wargames
56888,Activity Action,1995.0,2.0,12.0,90.0,12.0,6.71818,0.0,2.0,11.0,Party Tabletop Games
56889,Kajko i Kokosz: Wielki Wyścig,2009.0,2.0,5.0,30.0,6.0,5.80882,5.51645,9.0,51.0,Collectible Games
56931,Arena: Roma II,2009.0,2.0,2.0,45.0,8.0,6.95689,6.44404,102.5,234.0,Collectible Games
56933,Pinguin-Party,2008.0,2.0,6.0,15.0,6.0,6.3464,5.87865,102.5,234.0,Children's Games
56943,Seidenstraße,2009.0,2.0,5.0,60.0,12.0,6.63247,5.58522,23.0,77.0,Monopoly-inspired
56951,Kleiner Rabe findet alles,1999.0,2.0,4.0,30.0,4.0,4.41667,0.0,2.0,6.0,Memory Games
56962,Morrigan,2009.0,2.0,5.0,45.0,8.0,5.82,0.0,5.0,25.0,Party Card Games
56995,The Twelve Doctors: Doctor Who Card Game,2009.0,2.0,2.0,30.0,9.0,7.82239,5.77366,69.0,134.0,Licensed Games
57037,Kingpin,2009.0,2.0,2.0,30.0,15.0,6.2773,5.59336,47.0,163.0,Abstract Strategy Games
57052,Black Stories Real Crime Edition,2009.0,2.0,12.0,15.0,12.0,5.89881,5.57435,47.0,234.0,Co-op Games
57053,Pixo,2009.0,2.0,6.0,30.0,8.0,6.6875,0.0,4.0,8.0,Party Tabletop Games
57055,WiseMan: Beyond Luck,2009.0,2.0,4.0,45.0,15.0,6.86364,0.0,2.0,11.0,Co-op Games
57065,Deadly Russian Roulette: Die or Be Rich,2009.0,2.0,6.0,15.0,8.0,6.125,0.0,2.0,12.0,Co-op Games
57073,The Fires of Midway,2010.0,2.0,4.0,60.0,0.0,7.4604,5.85499,102.5,227.0,Solitaires
57102,Ludy Ludo,2006.0,2.0,4.0,0.0,8.0,3.9,0.0,5.0,11.0,Sport Simulations
57111,Befour You Know (The Color will Show),2009.0,2.0,5.0,0.0,7.0,5.275,0.0,2.0,8.0,Dexterity Games
57129,Pop N' Drop Penguins,2008.0,2.0,4.0,30.0,4.0,3.93571,0.0,4.0,14.0,Children's Games
57135,Furoticon,2009.0,2.0,4.0,60.0,18.0,6.74167,0.0,7.0,12.0,Collectible Games
57139,Infection Express,2009.0,2.0,2.0,15.0,8.0,6.18032,5.57326,97.0,127.0,Solitaires
57141,"Codeword Cromwell: The German Invasion of England, 8 June 1940",2014.0,2.0,1.0,120.0,10.0,7.89505,5.7394,57.0,101.0,Solitaires
57161,Showdown,2006.0,2.0,4.0,30.0,9.0,6.87368,0.0,8.0,19.0,Turnless Games
57163,Gonzaga,2009.0,2.0,4.0,60.0,8.0,6.60849,5.98203,102.5,234.0,Area Control Games
57164,IV-V-I,2008.0,2.0,4.0,30.0,12.0,5.375,0.0,4.0,8.0,Abstract Strategy Games
57183,Jurassic Wars,2009.0,2.0,5.0,30.0,8.0,6.21875,5.51178,12.0,32.0,Classical Dice Games
57201,Greedy Kingdoms,2009.0,2.0,2.0,15.0,10.0,6.67448,5.60823,33.0,96.0,Party Card Games
57204,Solar System,2008.0,2.0,5.0,15.0,10.0,4.21429,0.0,1.0,7.0,Modern Card Games
57207,ASAKUSA: The Game,2009.0,2.0,4.0,75.0,12.0,6.47222,0.0,14.0,18.0,Turnless Games
57215,Goggle Eyes,2008.0,2.0,10.0,45.0,9.0,4.66071,0.0,3.0,14.0,Party Tabletop Games
57239,Locale,2009.0,2.0,8.0,90.0,8.0,5.40517,0.0,24.0,29.0,Co-op Games
57240,Crush! The Dice Game,2008.0,2.0,12.0,30.0,18.0,5.21429,0.0,5.0,14.0,Classical Dice Games
57276,Crazy Dancing,2009.0,2.0,12.0,30.0,8.0,5.7225,5.50307,11.0,40.0,Dexterity Games
57287,The Art of Conversation,2006.0,2.0,6.0,45.0,10.0,6.04167,0.0,6.0,12.0,Party Tabletop Games
57309,War of Nations 1813,2008.0,2.0,2.0,120.0,10.0,6.16667,0.0,1.0,6.0,Solitaires
57310,Hau La,2009.0,2.0,4.0,15.0,8.0,6.18871,5.5441,15.0,62.0,Dexterity Games
57329,Campaign of Sekigahara,2009.0,2.0,2.0,120.0,10.0,6.64111,0.0,3.0,9.0,Solitaires
57336,Paul de Leeuw Onvoorspelbaar,2009.0,2.0,4.0,60.0,12.0,4.70833,0.0,5.0,12.0,Party Tabletop Games
57346,Het Grote Liefdes Spel,2003.0,2.0,4.0,30.0,12.0,4.57143,0.0,1.0,7.0,SciFi Games
57349,Vampires of the Night,2009.0,2.0,4.0,15.0,6.0,6.32602,5.59891,45.0,123.0,Horror Miniatures
57368,The King Commands,2010.0,2.0,6.0,30.0,10.0,6.04662,5.60073,70.0,234.0,Traditional Card Games
57390,Catacombs,2010.0,2.0,5.0,90.0,12.0,7.17263,6.7266,102.5,234.0,Dexterity Games
57422,Climate-Poker,2009.0,2.0,4.0,30.0,12.0,5.07368,5.48284,11.0,38.0,Monopoly-inspired
57458,Darwinci,2009.0,2.0,5.0,60.0,9.0,5.76509,5.52776,34.0,106.0,Corporate Strategy Games
57636,Querni,2009.0,2.0,2.0,30.0,0.0,7.004,0.0,7.0,25.0,Abstract Strategy Games
57647,Dog Fight: Starship Edition,2008.0,2.0,0.0,30.0,13.0,7.26667,0.0,13.0,21.0,Solitaires
57660,Time's Up! Edición Azul,2006.0,2.0,12.0,45.0,12.0,7.29884,6.3261,102.5,234.0,Party Tabletop Games
57691,800 Heroes: Defense of Sihang Warehouse,2009.0,2.0,2.0,30.0,10.0,6.90536,5.57994,37.0,56.0,XIX Century Wargames
57702,Monopoly: Family Game Night Championship Edition,2009.0,2.0,6.0,127.5,8.0,5.451,5.50271,12.0,30.0,Monopoly-inspired
57707,Tri 3D,2009.0,2.0,3.0,60.0,8.0,5.725,0.0,3.0,8.0,Dexterity Games
57745,My Little Pony Game,1986.0,2.0,4.0,15.0,6.0,3.58333,0.0,2.0,6.0,Solitaires
57759,Filipino Fruit Market,2009.0,2.0,5.0,30.0,10.0,6.47116,5.69272,95.0,220.0,Traditional Card Games
57767,Unter Geiern,2009.0,2.0,6.0,30.0,10.0,6.18966,0.0,8.0,29.0,Fantasy Miniatures
57773,Casino pirate,2008.0,2.0,5.0,30.0,6.0,5.34615,0.0,2.0,13.0,Party Card Games
57775,Jukem Football,2009.0,2.0,4.0,15.0,8.0,5.78095,0.0,13.0,21.0,Memory Games
57783,The Gaston Game,2009.0,2.0,3.0,15.0,5.0,7.25,0.0,12.0,10.0,Traditional Card Games
57794,Barn-Alfapet,2006.0,2.0,4.0,45.0,6.0,4.0,0.0,7.0,11.0,Memory Games
57803,Forlorn: Hope,2010.0,2.0,2.0,45.0,13.0,6.92805,5.66613,85.0,123.0,SciFi Games
57811,Monopoly: The Australian Here & Now Electronic,2007.0,2.0,6.0,60.0,8.0,4.42,0.0,1.0,5.0,Monopoly-inspired
57834,Counter-Attack! Arras,2009.0,2.0,2.0,127.5,0.0,5.91395,5.5209,40.0,43.0,Modern Wargames
57865,X610Z,2009.0,2.0,6.0,30.0,12.0,6.90909,5.5284,17.0,33.0,Collectible Games
57909,Overland,2009.0,2.0,1.0,0.0,0.0,4.25,0.0,8.0,8.0,Solitaires
57910,Schwarze Löcher,2009.0,2.0,2.0,15.0,8.0,6.39286,0.0,6.0,14.0,Abstract Strategy Games
57925,Havana,2009.0,2.0,4.0,45.0,10.0,6.89307,6.51243,102.5,234.0,Co-op Games
57951,Laws and Disorder,2003.0,2.0,6.0,30.0,12.0,5.28,0.0,5.0,10.0,Unknown
57979,Untamed: A Rummy Revolution,2009.0,2.0,2.0,30.0,10.0,6.61538,0.0,14.0,13.0,Traditional Card Games
57998,Boże Igrzysko,2010.0,2.0,4.0,120.0,12.0,7.66667,5.88237,44.0,228.0,Area Control Games
58003,Kenta,2009.0,2.0,5.0,45.0,12.0,6.76486,5.54962,8.0,37.0,Unknown
58010,BloodLust,2009.0,2.0,10.0,45.0,8.0,4.3125,0.0,8.0,20.0,Horror Miniatures
58098,"White October: The Last Assault on Red Petrograd, October 1919",2010.0,2.0,2.0,0.0,0.0,7.11905,0.0,29.0,21.0,Napoleonic Wargames
58099,Granada,2009.0,2.0,6.0,60.0,8.0,6.9765,5.93911,102.5,234.0,Area Control Games
58110,Horse Fever,2009.0,2.0,6.0,90.0,10.0,7.05855,6.35617,102.5,234.0,Sport Simulations
58124,TRITT,2009.0,2.0,2.0,15.0,6.0,6.19091,0.0,4.0,11.0,Abstract Strategy Games
58139,Donna Leon: Gefährliches Spiel,2009.0,2.0,4.0,60.0,10.0,5.36944,5.49766,12.0,36.0,Co-op Games
58153,Scrabble: Tim Burton's The Nightmare Before Christmas Edition,2007.0,2.0,4.0,30.0,8.0,5.66667,0.0,2.0,6.0,Licensed Games
58182,Spooky  Tales,2008.0,2.0,12.0,0.0,8.0,5.1,0.0,4.0,5.0,Co-op Games
58192,Nelly,2009.0,2.0,4.0,30.0,6.0,5.75204,5.51293,23.0,49.0,Dexterity Games
58193,Kassen,2007.0,2.0,5.0,15.0,10.0,6.72222,0.0,4.0,9.0,Corporate Strategy Games
58194,Deeku,2008.0,2.0,4.0,90.0,10.0,6.39333,0.0,9.0,15.0,Area Control Games
58195,にゃんこあーてぃすと (Cat Artists),2009.0,2.0,6.0,30.0,6.0,6.58333,0.0,2.0,6.0,Traditional Card Games
58230,Consensus Junior,2009.0,2.0,8.0,30.0,8.0,7.10714,0.0,9.0,14.0,Party Tabletop Games
58250,AE: Bounty,2010.0,2.0,0.0,30.0,0.0,7.58333,0.0,2.0,6.0,SciFi Games
58253,Appletters,2009.0,2.0,6.0,0.0,5.0,5.33897,5.47971,47.0,136.0,Corporate Strategy Games
58281,Summoner Wars,2009.0,2.0,4.0,60.0,9.0,7.33976,7.01071,102.5,234.0,SciFi Games
58283,"Kiválasztottak, a M.A.G.U.S. kártyajáték",1997.0,2.0,6.0,15.0,0.0,6.56,0.0,3.0,10.0,Collectible Games
58299,Adamas,2009.0,2.0,4.0,120.0,10.0,7.07143,0.0,1.0,7.0,Corporate Strategy Games
58329,Langfinger,2009.0,2.0,5.0,30.0,8.0,6.30675,5.74625,102.5,234.0,Corporate Strategy Games
58339,Amos Daragon,2008.0,2.0,4.0,30.0,9.0,4.65385,0.0,6.0,13.0,Fantasy Miniatures
58374,Chelsea,2009.0,2.0,6.0,45.0,8.0,5.52707,5.49955,25.0,58.0,Memory Games
58375,Eine gegen Eine,2009.0,2.0,4.0,15.0,10.0,5.07895,5.48305,17.0,38.0,Unknown
58396,20000 Mijlen onder zee,2009.0,2.0,5.0,60.0,0.0,5.03357,0.0,11.0,28.0,Dexterity Games
58400,Soccer Sonic,2009.0,2.0,10.0,30.0,10.0,5.93478,0.0,7.0,23.0,Sport Simulations
58421,Egizia,2009.0,2.0,4.0,90.0,12.0,7.45794,7.11165,102.5,234.0,Collectible Games
58473,Reino de las antillas,2009.0,2.0,6.0,60.0,12.0,7.3,0.0,6.0,10.0,Monopoly-inspired
58504,Super Stocks,2009.0,2.0,4.0,90.0,7.0,5.90909,0.0,9.0,22.0,Corporate Strategy Games
58519,TWRS,2009.0,2.0,2.0,15.0,12.0,6.625,0.0,9.0,12.0,Abstract Strategy Games
58565,Panic Tower!,2009.0,2.0,8.0,15.0,8.0,5.80991,5.53153,25.0,106.0,Dexterity Games
58602,Cable Car,2009.0,2.0,6.0,45.0,8.0,6.7244,6.07235,102.5,234.0,Corporate Strategy Games
58624,Storm Over Dien Bien Phu,2014.0,2.0,2.0,127.5,0.0,7.61904,5.73482,55.0,124.0,Modern Wargames
58625,Storm Over Normandy,2015.0,2.0,2.0,127.5,0.0,7.37424,5.62505,40.0,66.0,XIX Century Wargames
58637,Hacker,2009.0,2.0,7.0,15.0,9.0,6.34,0.0,4.0,10.0,Party Tabletop Games
58672,Hit the Hat,2010.0,2.0,4.0,15.0,4.0,5.71452,5.50176,5.0,31.0,SciFi Games
58675,Die Exorzisten,2009.0,2.0,6.0,30.0,16.0,5.5,0.0,5.0,8.0,Traditional Card Games
58678,Ezelen,2006.0,2.0,10.0,30.0,7.0,5.5,0.0,2.0,9.0,Traditional Card Games
58694,Speedy Match,2006.0,2.0,5.0,15.0,3.0,5.59,0.0,0.0,10.0,Dexterity Games
58696,Bugs,2010.0,2.0,6.0,30.0,10.0,5.83625,5.53699,46.0,112.0,Traditional Card Games
58698,Pickles to Penguins,2009.0,2.0,0.0,0.0,6.0,5.32059,0.0,9.0,17.0,Party Tabletop Games
58699,Cheese,2009.0,2.0,6.0,15.0,6.0,4.44167,0.0,6.0,12.0,Dexterity Games
58707,Truth Be Told,2009.0,2.0,8.0,30.0,12.0,6.09688,5.53551,16.0,64.0,Party Tabletop Games
58713,Lübeck,2009.0,2.0,5.0,30.0,8.0,5.57416,5.50663,31.0,89.0,Traditional Card Games
58742,Space Drifters,2009.0,2.0,6.0,30.0,9.0,5.917,0.0,21.0,20.0,Classical Dice Games
58764,"""Tierra  y Libertad"" The Mexican Revolution Game",2009.0,2.0,5.0,45.0,12.0,7.33571,0.0,9.0,14.0,Solitaires
58782,Bluffer,1993.0,2.0,10.0,15.0,12.0,6.82206,5.54103,9.0,34.0,Co-op Games
58798,Cardcassonne,2009.0,2.0,5.0,45.0,8.0,6.30555,5.90081,102.5,234.0,Party Card Games
58854,Super Tactico (Super Stratego),1988.0,2.0,2.0,30.0,8.0,5.8,0.0,1.0,5.0,Co-op Games
58861,Pajaggle Boards,2009.0,2.0,4.0,0.0,3.0,5.74167,5.5067,7.0,30.0,Dexterity Games
58886,Alba Longa,2011.0,2.0,5.0,90.0,12.0,6.14327,5.68846,102.5,234.0,Area Control Games
58895,Sombrero!,2009.0,2.0,8.0,15.0,7.0,4.1,0.0,5.0,10.0,Co-op Games
58907,Synapse-Ice,2005.0,2.0,2.0,15.0,0.0,6.5,0.0,9.0,18.0,Abstract Strategy Games
58912,Clown: Världen upp och ner,2009.0,2.0,6.0,90.0,10.0,6.5,0.0,5.0,11.0,Area Control Games
58936,Wars of the Roses: Lancaster vs. York,2010.0,2.0,4.0,127.5,13.0,7.3516,6.58289,102.5,234.0,Area Control Games
59008,Canadian Crucible: Brigade Fortress at Norrey,2013.0,2.0,2.0,127.5,12.0,7.71944,5.61673,39.0,54.0,XIX Century Wargames
59031,In their Quiet fields,1988.0,2.0,0.0,127.5,12.0,7.28125,0.0,14.0,16.0,Napoleonic Wargames
59039,Asrus,2009.0,2.0,10.0,15.0,7.0,5.32083,0.0,10.0,24.0,Co-op Games
59052,Give a Dog a Bone,2008.0,2.0,4.0,15.0,3.0,3.5,0.0,4.0,7.0,Dexterity Games
59060,PsychoPet: The Nutty Pet Clinic,2009.0,2.0,6.0,30.0,8.0,5.49623,5.50131,13.0,61.0,Traditional Card Games
59061,Drakon (first edition),2001.0,2.0,6.0,15.0,10.0,6.08636,5.55687,30.0,99.0,Fantasy Miniatures
59071,Uno: National Parks Edition,2009.0,2.0,8.0,15.0,4.0,5.05,0.0,3.0,7.0,Crowdfunded Card Games
59084,Werewolf in Town,2009.0,2.0,12.0,30.0,12.0,5.125,0.0,3.0,8.0,Co-op Games
59149,Bunny Bunny Moose Moose,2009.0,2.0,6.0,15.0,9.0,6.1909,5.80262,102.5,234.0,Party Tabletop Games
59161,Sitting Ducks Deluxe,2009.0,2.0,6.0,45.0,10.0,6.25814,5.62546,41.0,188.0,Party Card Games
59223,Diego Drachenzahn,2009.0,2.0,4.0,15.0,5.0,6.08879,5.60876,58.0,214.0,Co-op Games
59224,Wilde Wikinger Machen Fette Beute,2009.0,2.0,5.0,30.0,7.0,6.70833,0.0,3.0,12.0,Traditional Card Games
59225,Muh & Mäh,2009.0,2.0,4.0,15.0,3.0,5.09091,0.0,4.0,11.0,Dexterity Games
59226,Beugró,2009.0,2.0,12.0,60.0,12.0,7.00476,0.0,7.0,21.0,Party Tabletop Games
